KY: Kentucky, Lifetables (period 5x5), Males Last modified: 20 Dec 2020, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1960-1964	0	0.03061	0.02982	0.13	100000	2982	97397	6646521	66.47
1960-1964	1-4	0.00122	0.00486	1.54	97018	471	386915	6549124	67.50
1960-1964	5-9	0.00056	0.00278	2.23	96547	268	481991	6162209	63.83
1960-1964	10-14	0.00060	0.00302	2.8	96279	291	480752	5680218	59.00
1960-1964	15-19	0.00152	0.00759	2.78	95988	728	478323	5199466	54.17
1960-1964	20-24	0.00195	0.00972	2.58	95259	926	474057	4721143	49.56
1960-1964	25-29	0.00207	0.01030	2.48	94333	972	469219	4247086	45.02
1960-1964	30-34	0.00243	0.01210	2.61	93362	1130	464104	3777867	40.46
1960-1964	35-39	0.00350	0.01735	2.66	92232	1600	457411	3313763	35.93
1960-1964	40-44	0.00515	0.02543	2.71	90632	2305	447890	2856353	31.52
1960-1964	45-49	0.00810	0.03974	2.66	88327	3510	433431	2408462	27.27
1960-1964	50-54	0.01254	0.06088	2.64	84818	5164	411923	1975031	23.29
1960-1964	55-59	0.01843	0.08825	2.61	79654	7030	381446	1563108	19.62
1960-1964	60-64	0.02666	0.12539	2.63	72624	9107	341524	1181662	16.27
1960-1964	65-69	0.03905	0.17821	2.55	63517	11319	289896	840138	13.23
1960-1964	70-74	0.05722	0.25073	2.53	52198	13088	228722	550242	10.54
1960-1964	75-79	0.07986	0.33284	2.5	39110	13017	162997	321520	8.22
1960-1964	80-84	0.12855	0.48371	2.44	26093	12622	98183	158523	6.08
1960-1964	85-89	0.19536	0.63544	2.25	13471	8560	43818	60339	4.48
1960-1964	90-94	0.27742	0.76368	2.06	4911	3751	13519	16522	3.36
1960-1964	95-99	0.37359	0.86143	1.87	1161	1000	2676	3002	2.59
1960-1964	100-104	0.48577	0.92542	1.66	161	149	306	326	2.03
1960-1964	105-109	0.59992	0.96047	1.46	12	12	19	20	1.66
1960-1964	110+	0.68964	1.00000	1.45	0	0	1	1	1.45
1965-1969	0	0.02662	0.02601	0.12	100000	2601	97702	6633021	66.33
1965-1969	1-4	0.00093	0.00370	1.69	97399	360	388763	6535319	67.10
1965-1969	5-9	0.00059	0.00295	2.39	97039	286	484448	6146556	63.34
1965-1969	10-14	0.00053	0.00263	2.81	96753	255	483204	5662108	58.52
1965-1969	15-19	0.00172	0.00858	2.9	96498	828	480754	5178904	53.67
1965-1969	20-24	0.00210	0.01044	2.48	95670	998	475839	4698149	49.11
1965-1969	25-29	0.00217	0.01078	2.63	94672	1021	470934	4222310	44.60
1965-1969	30-34	0.00253	0.01259	2.68	93651	1179	465518	3751376	40.06
1965-1969	35-39	0.00341	0.01691	2.67	92472	1564	458710	3285858	35.53
1965-1969	40-44	0.00548	0.02704	2.68	90908	2458	448831	2827148	31.10
1965-1969	45-49	0.00855	0.04191	2.66	88450	3707	433559	2378317	26.89
1965-1969	50-54	0.01300	0.06309	2.66	84744	5346	411209	1944758	22.95
1965-1969	55-59	0.01883	0.09013	2.62	79397	7156	379950	1533548	19.31
1965-1969	60-64	0.02803	0.13133	2.61	72241	9488	338496	1153599	15.97
1965-1969	65-69	0.04070	0.18514	2.57	62754	11618	285483	815102	12.99
1965-1969	70-74	0.05879	0.25716	2.57	51135	13150	223662	529619	10.36
1965-1969	75-79	0.08549	0.35135	2.47	37985	13346	156116	305957	8.05
1965-1969	80-84	0.12934	0.48456	2.41	24639	11939	92310	149841	6.08
1965-1969	85-89	0.19245	0.63062	2.27	12700	8009	41615	57531	4.53
1965-1969	90-94	0.27476	0.76065	2.07	4691	3568	12987	15916	3.39
1965-1969	95-99	0.37034	0.85876	1.88	1123	964	2604	2929	2.61
1965-1969	100-104	0.48079	0.92321	1.66	159	146	305	325	2.05
1965-1969	105-109	0.59364	0.95899	1.47	12	12	20	20	1.68
1965-1969	110+	0.68267	1.00000	1.46	0	0	1	1	1.46
1970-1974	0	0.02075	0.02037	0.1	100000	2037	98168	6655763	66.56
1970-1974	1-4	0.00095	0.00380	1.71	97963	372	390998	6557595	66.94
1970-1974	5-9	0.00052	0.00260	2.27	97591	254	487261	6166597	63.19
1970-1974	10-14	0.00056	0.00277	2.64	97337	270	486048	5679336	58.35
1970-1974	15-19	0.00166	0.00827	2.83	97067	803	483591	5193288	53.50
1970-1974	20-24	0.00211	0.01048	2.51	96264	1009	478805	4709696	48.92
1970-1974	25-29	0.00221	0.01099	2.54	95255	1047	473697	4230892	44.42
1970-1974	30-34	0.00253	0.01257	2.59	94208	1184	468193	3757195	39.88
1970-1974	35-39	0.00353	0.01750	2.62	93024	1628	461248	3289002	35.36
1970-1974	40-44	0.00534	0.02636	2.69	91396	2409	451410	2827754	30.94
1970-1974	45-49	0.00855	0.04193	2.69	88988	3731	436326	2376344	26.70
1970-1974	50-54	0.01299	0.06304	2.64	85257	5374	413598	1940018	22.75
1970-1974	55-59	0.01941	0.09276	2.62	79882	7410	381805	1526420	19.11
1970-1974	60-64	0.02971	0.13867	2.6	72473	10049	338207	1144615	15.79
1970-1974	65-69	0.04117	0.18699	2.55	62423	11673	283502	806408	12.92
1970-1974	70-74	0.05912	0.25841	2.56	50751	13114	221815	522906	10.30
1970-1974	75-79	0.08799	0.36067	2.5	37636	13574	154262	301091	8.00
1970-1974	80-84	0.12870	0.48361	2.43	24062	11637	90418	146830	6.10
1970-1974	85-89	0.19167	0.62977	2.28	12425	7825	40827	56412	4.54
1970-1974	90-94	0.27543	0.76059	2.06	4600	3499	12703	15584	3.39
1970-1974	95-99	0.36910	0.85781	1.88	1101	945	2560	2881	2.62
1970-1974	100-104	0.47956	0.92269	1.67	157	144	301	322	2.05
1970-1974	105-109	0.59253	0.95874	1.47	12	12	20	20	1.68
1970-1974	110+	0.68170	1.00000	1.47	0	0	1	1	1.47
1975-1979	0	0.01585	0.01563	0.09	100000	1563	98574	6820349	68.20
