AZ: Arizona, Lifetables (period 5x10), Males Last modified: 20 Dec 2020, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1960-1969	0	0.03102	0.03020	0.13	100000	3020	97367	6605472	66.05
1960-1969	1-4	0.00162	0.00644	1.48	96980	625	386346	6508105	67.11
1960-1969	5-9	0.00061	0.00302	2.37	96355	291	481008	6121759	63.53
1960-1969	10-14	0.00057	0.00283	2.8	96064	272	479719	5640752	58.72
1960-1969	15-19	0.00157	0.00783	2.86	95791	750	477349	5161033	53.88
1960-1969	20-24	0.00242	0.01204	2.47	95041	1144	472312	4683684	49.28
1960-1969	25-29	0.00241	0.01200	2.56	93897	1126	466740	4211371	44.85
1960-1969	30-34	0.00267	0.01324	2.53	92771	1228	460818	3744631	40.36
1960-1969	35-39	0.00333	0.01654	2.62	91542	1514	454116	3283813	35.87
1960-1969	40-44	0.00512	0.02530	2.73	90029	2278	444976	2829697	31.43
1960-1969	45-49	0.00788	0.03871	2.68	87751	3397	430868	2384721	27.18
1960-1969	50-54	0.01273	0.06177	2.64	84353	5211	409466	1953852	23.16
1960-1969	55-59	0.01910	0.09133	2.62	79142	7228	378474	1544387	19.51
1960-1969	60-64	0.02787	0.13060	2.59	71914	9392	336950	1165913	16.21
1960-1969	65-69	0.04145	0.18818	2.55	62522	11766	283844	828962	13.26
1960-1969	70-74	0.05871	0.25610	2.51	50757	12999	221417	545118	10.74
1960-1969	75-79	0.08304	0.34279	2.46	37758	12943	155864	323701	8.57
1960-1969	80-84	0.11433	0.44137	2.42	24815	10953	95801	167837	6.76
1960-1969	85-89	0.16349	0.56774	2.31	13862	7870	48139	72035	5.20
1960-1969	90-94	0.22787	0.69251	2.17	5992	4150	18211	23896	3.99
1960-1969	95-99	0.30777	0.79978	2	1843	1474	4788	5685	3.09
1960-1969	100-104	0.40080	0.87933	1.81	369	324	809	897	2.43
1960-1969	105-109	0.50163	0.93072	1.62	45	41	83	88	1.97
1960-1969	110+	0.58432	1.00000	1.71	3	3	5	5	1.71
1970-1979	0	0.01761	0.01734	0.09	100000	1734	98426	6885298	68.85
1970-1979	1-4	0.00116	0.00461	1.61	98266	453	391983	6786872	69.07
1970-1979	5-9	0.00051	0.00254	2.2	97813	248	488370	6394889	65.38
1970-1979	10-14	0.00057	0.00284	2.74	97565	277	487197	5906519	60.54
1970-1979	15-19	0.00190	0.00947	2.97	97287	922	484563	5419322	55.70
1970-1979	20-24	0.00270	0.01341	2.49	96366	1293	478579	4934759	51.21
1970-1979	25-29	0.00242	0.01204	2.46	95073	1145	472452	4456180	46.87
1970-1979	30-34	0.00251	0.01249	2.54	93928	1173	466749	3983727	42.41
1970-1979	35-39	0.00310	0.01539	2.63	92755	1428	460387	3516978	37.92
1970-1979	40-44	0.00444	0.02195	2.63	91327	2004	451893	3056591	33.47
1970-1979	45-49	0.00671	0.03303	2.65	89322	2950	439680	2604698	29.16
1970-1979	50-54	0.01037	0.05062	2.67	86372	4372	421654	2165018	25.07
1970-1979	55-59	0.01558	0.07511	2.6	82000	6159	395246	1743364	21.26
1970-1979	60-64	0.02323	0.11005	2.61	75841	8346	359300	1348118	17.78
1970-1979	65-69	0.03259	0.15113	2.6	67495	10201	312959	988818	14.65
1970-1979	70-74	0.04707	0.21099	2.55	57294	12089	256817	675860	11.80
1970-1979	75-79	0.07096	0.30207	2.54	45206	13655	192438	419043	9.27
1970-1979	80-84	0.10438	0.41196	2.44	31551	12998	124527	226605	7.18
1970-1979	85-89	0.15118	0.53911	2.34	18553	10002	66158	102078	5.50
1970-1979	90-94	0.21350	0.66831	2.2	8551	5715	26767	35921	4.20
1970-1979	95-99	0.29209	0.78235	2.03	2836	2219	7597	9154	3.23
1970-1979	100-104	0.38505	0.86871	1.84	617	536	1393	1557	2.52
1970-1979	105-109	0.48721	0.92515	1.65	81	75	154	165	2.03
1970-1979	110+	0.57150	1.00000	1.75	6	6	11	11	1.75
1980-1989	0	0.01162	0.01150	0.08	100000	1150	98938	7169806	71.70
1980-1989	1-4	0.00085	0.00339	1.61	98850	335	394600	7070868	71.53
1980-1989	5-9	0.00038	0.00189	2.38	98515	187	492087	6676268	67.77
1980-1989	10-14	0.00040	0.00200	2.8	98328	197	491208	6184181	62.89
1980-1989	15-19	0.00145	0.00721	2.91	98131	708	489178	5692973	58.01
1980-1989	20-24	0.00198	0.00985	2.53	97424	960	484749	5203795	53.41
1980-1989	25-29	0.00194	0.00965	2.54	96464	931	480033	4719046	48.92
1980-1989	30-34	0.00210	0.01045	2.55	95533	998	475219	4239013	44.37
1980-1989	35-39	0.00258	0.01281	2.55	94534	1211	469705	3763794	39.81
1980-1989	40-44	0.00328	0.01627	2.58	93324	1518	462943	3294089	35.30
1980-1989	45-49	0.00516	0.02549	2.64	91805	2340	453508	2831146	30.84
1980-1989	50-54	0.00806	0.03957	2.67	89465	3541	439090	2377638	26.58
1980-1989	55-59	0.01276	0.06196	2.66	85925	5324	417166	1938548	22.56
1980-1989	60-64	0.01881	0.09004	2.63	80601	7258	385795	1521382	18.88
1980-1989	65-69	0.02737	0.12835	2.59	73343	9414	343990	1135586	15.48
1980-1989	70-74	0.04127	0.18763	2.58	63930	11995	290644	791596	12.38
1980-1989	75-79	0.06243	0.27079	2.55	51935	14063	225256	500952	9.65
1980-1989	80-84	0.09962	0.39787	2.47	37871	15068	151252	275696	7.28
1980-1989	85-89	0.15041	0.53814	2.36	22803	12271	81585	124444	5.46
1980-1989	90-94	0.22009	0.68098	2.2	10532	7172	32587	42859	4.07
1980-1989	95-99	0.30951	0.80325	2.01	3360	2699	8720	10272	3.06
1980-1989	100-104	0.41543	0.88997	1.79	661	588	1416	1552	2.35
1980-1989	105-109	0.52996	0.94167	1.58	73	68	129	136	1.87
1980-1989	110+	0.62333	1.00000	1.6	4	4	7	7	1.60
1990-1999	0	0.00911	0.00904	0.07	100000	904	99159	7325978	73.26
1990-1999	1-4	0.00055	0.00220	1.63	99096	218	395869	7226819	72.93
1990-1999	5-9	0.00023	0.00113	2.42	98879	112	494104	6830949	69.08
1990-1999	10-14	0.00034	0.00170	2.78	98767	168	493460	6336845	64.16
1990-1999	15-19	0.00135	0.00674	2.86	98598	665	491570	5843385	59.26
1990-1999	20-24	0.00177	0.00879	2.47	97934	861	487495	5351814	54.65
1990-1999	25-29	0.00181	0.00902	2.57	97073	875	483237	4864319	50.11
1990-1999	30-34	0.00219	0.01088	2.62	96198	1046	478499	4381082	45.54
1990-1999	35-39	0.00274	0.01362	2.56	95151	1296	472598	3902583	41.01
1990-1999	40-44	0.00374	0.01856	2.63	93855	1742	465141	3429985	36.55
1990-1999	45-49	0.00498	0.02460	2.59	92114	2266	455100	2964845	32.19
1990-1999	50-54	0.00691	0.03400	2.66	89847	3055	442103	2509744	27.93
1990-1999	55-59	0.01072	0.05231	2.68	86793	4540	423434	2067642	23.82
1990-1999	60-64	0.01612	0.07761	2.62	82253	6384	396071	1644208	19.99
1990-1999	65-69	0.02296	0.10886	2.63	75869	8259	359792	1248137	16.45
1990-1999	70-74	0.03445	0.15912	2.6	67610	10758	312250	888344	13.14
1990-1999	75-79	0.05191	0.23046	2.57	56852	13102	252390	576095	10.13
1990-1999	80-84	0.09362	0.37951	2.51	43750	16604	177354	323705	7.40
1990-1999	85-89	0.14973	0.53773	2.38	27146	14597	97493	146351	5.39
1990-1999	90-94	0.23006	0.69937	2.2	12549	8776	38148	48858	3.89
1990-1999	95-99	0.33533	0.83097	1.97	3773	3135	9349	10710	2.84
1990-1999	100-104	0.45956	0.91516	1.71	638	584	1270	1361	2.13
1990-1999	105-109	0.58965	0.95895	1.48	54	52	88	91	1.69
1990-1999	110+	0.69229	1.00000	1.44	2	2	3	3	1.44
2000-2009	0	0.00767	0.00762	0.07	100000	762	99288	7514931	75.15
2000-2009	1-4	0.00039	0.00157	1.59	99238	156	396577	7415643	74.73
2000-2009	5-9	0.00018	0.00090	2.4	99082	89	495181	7019067	70.84
2000-2009	10-14	0.00025	0.00123	2.9	98993	122	494710	6523886	65.90
2000-2009	15-19	0.00111	0.00553	3.01	98871	547	493270	6029176	60.98
2000-2009	20-24	0.00170	0.00847	2.45	98324	833	489496	5535906	56.30
2000-2009	25-29	0.00158	0.00788	2.52	97491	769	485551	5046410	51.76
2000-2009	30-34	0.00177	0.00881	2.58	96723	852	481555	4560859	47.15
2000-2009	35-39	0.00228	0.01134	2.6	95871	1087	476742	4079304	42.55
2000-2009	40-44	0.00329	0.01634	2.62	94784	1549	470239	3602562	38.01
2000-2009	45-49	0.00484	0.02394	2.66	93235	2232	460956	3132323	33.60
2000-2009	50-54	0.00680	0.03347	2.61	91003	3046	447725	2671367	29.35
2000-2009	55-59	0.00921	0.04507	2.62	87958	3964	430342	2223642	25.28
2000-2009	60-64	0.01301	0.06309	2.63	83994	5299	407391	1793300	21.35
2000-2009	65-69	0.01858	0.08892	2.6	78694	6997	376692	1385909	17.61
2000-2009	70-74	0.02781	0.13041	2.62	71697	9350	336257	1009217	14.08
2000-2009	75-79	0.04351	0.19698	2.6	62347	12281	282288	672960	10.79
2000-2009	80-84	0.08163	0.34052	2.57	50066	17048	208851	390672	7.80
2000-2009	85-89	0.14150	0.51869	2.43	33017	17126	121034	181821	5.51
2000-2009	90-94	0.23250	0.70562	2.22	15892	11213	48230	60786	3.83
2000-2009	95-99	0.35591	0.85142	1.94	4678	3983	11191	12556	2.68
2000-2009	100-104	0.50164	0.93440	1.64	695	649	1295	1365	1.96
2000-2009	105-109	0.64845	0.97115	1.39	46	44	68	70	1.54
2000-2009	110+	0.75823	1.00000	1.32	1	1	2	2	1.32
2010-2019	0	0.00610	0.00607	0.06	100000	607	99431	7687985	76.88
2010-2019	1-4	0.00036	0.00143	1.53	99393	142	397222	7588555	76.35
2010-2019	5-9	0.00013	0.00065	2.34	99251	64	496085	7191333	72.46
2010-2019	10-14	0.00018	0.00092	2.81	99187	91	495736	6695247	67.50
2010-2019	15-19	0.00073	0.00364	3.04	99096	361	494771	6199512	62.56
2010-2019	20-24	0.00143	0.00713	2.59	98735	704	491976	5704741	57.78
2010-2019	25-29	0.00172	0.00855	2.55	98031	839	488102	5212765	53.17
2010-2019	30-34	0.00188	0.00935	2.57	97192	908	483755	4724663	48.61
2010-2019	35-39	0.00214	0.01066	2.56	96284	1027	478919	4240908	44.05
2010-2019	40-44	0.00272	0.01353	2.62	95257	1289	473214	3761989	39.49
2010-2019	45-49	0.00415	0.02054	2.64	93969	1930	465297	3288775	35.00
2010-2019	50-54	0.00627	0.03090	2.67	92038	2844	453559	2823478	30.68
2010-2019	55-59	0.00930	0.04550	2.62	89195	4059	436333	2369919	26.57
2010-2019	60-64	0.01285	0.06234	2.59	85136	5307	412871	1933586	22.71
2010-2019	65-69	0.01697	0.08149	2.58	79829	6505	383382	1520715	19.05
2010-2019	70-74	0.02375	0.11238	2.61	73324	8240	346933	1137333	15.51
2010-2019	75-79	0.03654	0.16793	2.59	65084	10930	299116	790400	12.14
2010-2019	80-84	0.05992	0.26221	2.62	54154	14200	236994	491284	9.07
2010-2019	85-89	0.11093	0.43501	2.52	39954	17381	156683	254290	6.36
2010-2019	90-94	0.19612	0.64263	2.32	22574	14507	73968	97606	4.32
2010-2019	95-99	0.32051	0.82073	2.03	8067	6621	20658	23638	2.93
2010-2019	100-104	0.47590	0.92538	1.7	1446	1338	2812	2981	2.06
2010-2019	105-109	0.63763	0.96989	1.41	108	105	164	168	1.56
2010-2019	110+	0.75899	1.00000	1.32	3	3	4	4	1.32
