IN: Indiana, Lifetables (period 5x10), Males Last modified: 20 Dec 2020, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1960-1969	0	0.02632	0.02572	0.12	100000	2572	97725	6705337	67.05
1960-1969	1-4	0.00098	0.00391	1.63	97428	381	388809	6607612	67.82
1960-1969	5-9	0.00052	0.00258	2.34	97047	251	484565	6218803	64.08
1960-1969	10-14	0.00056	0.00281	2.72	96796	272	483358	5734238	59.24
1960-1969	15-19	0.00150	0.00747	2.85	96524	721	481065	5250880	54.40
1960-1969	20-24	0.00188	0.00938	2.48	95803	899	476750	4769815	49.79
1960-1969	25-29	0.00170	0.00847	2.49	94904	804	472500	4293065	45.24
1960-1969	30-34	0.00195	0.00968	2.61	94100	911	468324	3820565	40.60
1960-1969	35-39	0.00278	0.01382	2.7	93189	1288	462977	3352242	35.97
1960-1969	40-44	0.00430	0.02129	2.68	91901	1956	454961	2889264	31.44
1960-1969	45-49	0.00700	0.03443	2.69	89944	3096	442578	2434303	27.06
1960-1969	50-54	0.01170	0.05696	2.67	86848	4947	422736	1991725	22.93
1960-1969	55-59	0.01822	0.08736	2.65	81901	7155	392693	1568989	19.16
1960-1969	60-64	0.02800	0.13120	2.61	74746	9807	350292	1176296	15.74
1960-1969	65-69	0.04142	0.18821	2.58	64939	12222	295065	826004	12.72
1960-1969	70-74	0.06153	0.26711	2.53	52717	14081	228840	530939	10.07
1960-1969	75-79	0.08919	0.36370	2.46	38636	14052	157543	302099	7.82
1960-1969	80-84	0.13382	0.49616	2.4	24584	12198	91149	144556	5.88
1960-1969	85-89	0.20547	0.65573	2.24	12386	8122	39528	53408	4.31
1960-1969	90-94	0.28679	0.77830	2.06	4264	3319	11572	13879	3.25
1960-1969	95-99	0.39804	0.87938	1.83	945	831	2089	2307	2.44
1960-1969	100-104	0.51642	0.93744	1.6	114	107	207	218	1.91
1960-1969	105-109	0.63371	0.96746	1.41	7	7	11	11	1.57
1960-1969	110+	0.72385	1.00000	1.38	0	0	0	0	1.38
1970-1979	0	0.01864	0.01833	0.1	100000	1833	98341	6849423	68.49
1970-1979	1-4	0.00079	0.00317	1.7	98167	311	391954	6751081	68.77
1970-1979	5-9	0.00043	0.00217	2.39	97856	213	488726	6359127	64.98
1970-1979	10-14	0.00048	0.00240	2.82	97644	235	487706	5870401	60.12
1970-1979	15-19	0.00146	0.00726	2.88	97409	707	485547	5382695	55.26
1970-1979	20-24	0.00195	0.00969	2.52	96702	937	481183	4897148	50.64
1970-1979	25-29	0.00173	0.00861	2.48	95765	825	476744	4415965	46.11
1970-1979	30-34	0.00182	0.00906	2.54	94940	860	472583	3939220	41.49
1970-1979	35-39	0.00251	0.01246	2.64	94080	1172	467633	3466638	36.85
1970-1979	40-44	0.00393	0.01948	2.7	92907	1810	460369	2999004	32.28
