AK: Alaska, Lifetables (period 1x5), Females Last modified: 20 Dec 2020, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1960-1964	0	0.03010	0.02934	0.14	100000	2934	97469	7207904	72.08
1960-1964	1	0.00382	0.00381	0.5	97066	370	96881	7110435	73.25
1960-1964	2	0.00177	0.00177	0.5	96696	171	96611	7013554	72.53
1960-1964	3	0.00139	0.00139	0.5	96525	134	96458	6916943	71.66
1960-1964	4	0.00089	0.00089	0.5	96391	86	96348	6820485	70.76
1960-1964	5	0.00068	0.00068	0.5	96305	65	96273	6724137	69.82
1960-1964	6	0.00090	0.00090	0.5	96240	86	96197	6627864	68.87
1960-1964	7	0.00061	0.00060	0.5	96154	58	96125	6531667	67.93
1960-1964	8	0.00087	0.00086	0.5	96095	83	96054	6435543	66.97
1960-1964	9	0.00077	0.00077	0.5	96012	74	95975	6339489	66.03
1960-1964	10	0.00090	0.00090	0.5	95939	86	95895	6243513	65.08
1960-1964	11	0.00078	0.00078	0.5	95852	75	95815	6147618	64.14
1960-1964	12	0.00037	0.00037	0.5	95777	35	95759	6051804	63.19
1960-1964	13	0.00028	0.00028	0.5	95742	27	95728	5956044	62.21
1960-1964	14	0.00049	0.00049	0.5	95715	47	95691	5860316	61.23
1960-1964	15	0.00010	0.00010	0.5	95668	10	95663	5764624	60.26
1960-1964	16	0.00054	0.00054	0.5	95658	52	95632	5668961	59.26
1960-1964	17	0.00069	0.00069	0.5	95607	66	95574	5573329	58.29
1960-1964	18	0.00086	0.00086	0.5	95541	82	95500	5477755	57.33
1960-1964	19	0.00089	0.00089	0.5	95459	85	95416	5382255	56.38
1960-1964	20	0.00092	0.00092	0.5	95374	87	95330	5286839	55.43
1960-1964	21	0.00160	0.00160	0.5	95286	152	95210	5191509	54.48
1960-1964	22	0.00079	0.00079	0.5	95134	75	95097	5096298	53.57
1960-1964	23	0.00101	0.00101	0.5	95059	96	95011	5001202	52.61
1960-1964	24	0.00182	0.00182	0.5	94962	172	94876	4906191	51.66
1960-1964	25	0.00082	0.00082	0.5	94790	78	94751	4811315	50.76
1960-1964	26	0.00104	0.00103	0.5	94712	98	94663	4716564	49.80
1960-1964	27	0.00135	0.00135	0.5	94614	128	94550	4621901	48.85
1960-1964	28	0.00157	0.00157	0.5	94486	148	94412	4527350	47.92
1960-1964	29	0.00123	0.00123	0.5	94338	116	94280	4432938	46.99
