MI: Michigan, Lifetables (period 1x5), Females Last modified: 20 Dec 2020, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1960-1964	0	0.02054	0.02017	0.11	100000	2017	98206	7372761	73.73
1960-1964	1	0.00122	0.00122	0.5	97983	119	97923	7274555	74.24
1960-1964	2	0.00073	0.00073	0.5	97864	71	97828	7176632	73.33
1960-1964	3	0.00054	0.00053	0.5	97793	52	97767	7078803	72.39
1960-1964	4	0.00049	0.00049	0.5	97740	48	97716	6981037	71.42
1960-1964	5	0.00040	0.00040	0.5	97692	40	97672	6883321	70.46
1960-1964	6	0.00039	0.00039	0.5	97653	38	97634	6785648	69.49
1960-1964	7	0.00036	0.00036	0.5	97615	35	97597	6688014	68.51
1960-1964	8	0.00029	0.00029	0.5	97580	28	97566	6590417	67.54
1960-1964	9	0.00027	0.00027	0.5	97552	26	97539	6492851	66.56
1960-1964	10	0.00024	0.00024	0.5	97526	24	97514	6395312	65.58
1960-1964	11	0.00026	0.00026	0.5	97502	26	97489	6297799	64.59
1960-1964	12	0.00030	0.00030	0.5	97476	29	97461	6200310	63.61
1960-1964	13	0.00033	0.00033	0.5	97447	32	97431	6102848	62.63
1960-1964	14	0.00032	0.00032	0.5	97415	31	97399	6005418	61.65
1960-1964	15	0.00040	0.00040	0.5	97384	39	97364	5908018	60.67
1960-1964	16	0.00052	0.00052	0.5	97345	51	97320	5810654	59.69
1960-1964	17	0.00048	0.00048	0.5	97294	47	97271	5713334	58.72
1960-1964	18	0.00058	0.00058	0.5	97247	56	97219	5616063	57.75
1960-1964	19	0.00056	0.00056	0.5	97191	54	97164	5518844	56.78
1960-1964	20	0.00063	0.00063	0.5	97137	61	97106	5421681	55.82
1960-1964	21	0.00065	0.00065	0.5	97075	63	97044	5324575	54.85
1960-1964	22	0.00061	0.00061	0.5	97013	59	96983	5227531	53.89
1960-1964	23	0.00068	0.00068	0.5	96953	65	96921	5130548	52.92
1960-1964	24	0.00077	0.00077	0.5	96888	75	96851	5033627	51.95
1960-1964	25	0.00063	0.00063	0.5	96813	61	96782	4936776	50.99
1960-1964	26	0.00074	0.00074	0.5	96752	71	96716	4839994	50.02
1960-1964	27	0.00076	0.00076	0.5	96681	73	96644	4743278	49.06
1960-1964	28	0.00085	0.00085	0.5	96607	82	96566	4646634	48.10
1960-1964	29	0.00084	0.00084	0.5	96526	81	96485	4550067	47.14
1960-1964	30	0.00093	0.00093	0.5	96445	90	96400	4453582	46.18
1960-1964	31	0.00106	0.00106	0.5	96355	102	96304	4357182	45.22
1960-1964	32	0.00106	0.00106	0.5	96253	102	96202	4260878	44.27
1960-1964	33	0.00126	0.00126	0.5	96151	121	96090	4164677	43.31
1960-1964	34	0.00127	0.00127	0.5	96029	122	95968	4068587	42.37
1960-1964	35	0.00140	0.00140	0.5	95908	134	95840	3972618	41.42
1960-1964	36	0.00145	0.00144	0.5	95773	138	95704	3876778	40.48
1960-1964	37	0.00163	0.00163	0.5	95635	156	95557	3781074	39.54
1960-1964	38	0.00184	0.00184	0.5	95479	175	95392	3685517	38.60
1960-1964	39	0.00223	0.00223	0.5	95304	213	95198	3590125	37.67
1960-1964	40	0.00222	0.00222	0.5	95091	211	94986	3494928	36.75
