HI: Hawaii, Lifetables (period 5x5), Both sexes Last modified: 20 Dec 2020, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1960-1964	0	0.02211	0.02168	0.11	100000	2168	98071	7225206	72.25
1960-1964	1-4	0.00084	0.00336	1.52	97832	329	390512	7127135	72.85
1960-1964	5-9	0.00036	0.00180	2.22	97503	175	487028	6736623	69.09
1960-1964	10-14	0.00039	0.00197	2.53	97328	192	486166	6249596	64.21
1960-1964	15-19	0.00075	0.00376	2.79	97136	365	484870	5763430	59.33
1960-1964	20-24	0.00105	0.00522	2.4	96770	505	482541	5278561	54.55
1960-1964	25-29	0.00094	0.00470	2.58	96265	453	480230	4796020	49.82
1960-1964	30-34	0.00123	0.00611	2.56	95813	585	477635	4315790	45.04
1960-1964	35-39	0.00182	0.00907	2.72	95227	864	474170	3838155	40.31
1960-1964	40-44	0.00279	0.01387	2.64	94364	1309	468732	3363985	35.65
1960-1964	45-49	0.00467	0.02312	2.78	93055	2151	460498	2895253	31.11
1960-1964	50-54	0.00782	0.03841	2.65	90903	3491	446324	2434755	26.78
1960-1964	55-59	0.01139	0.05547	2.62	87412	4849	425524	1988431	22.75
1960-1964	60-64	0.01763	0.08456	2.61	82563	6982	396124	1562907	18.93
1960-1964	65-69	0.02786	0.13034	2.54	75582	9851	353627	1166783	15.44
1960-1964	70-74	0.04229	0.19210	2.62	65731	12627	298594	813156	12.37
1960-1964	75-79	0.06074	0.26405	2.53	53104	14022	230867	514563	9.69
1960-1964	80-84	0.09663	0.38911	2.5	39082	15207	157374	283696	7.26
1960-1964	85-89	0.15364	0.54715	2.37	23875	13063	85024	126322	5.29
1960-1964	90-94	0.23539	0.70800	2.19	10811	7655	32519	41298	3.82
1960-1964	95-99	0.34309	0.83830	1.95	3157	2646	7714	8779	2.78
1960-1964	100-104	0.47070	0.92056	1.69	510	470	998	1065	2.09
1960-1964	105-109	0.60413	0.96234	1.46	41	39	65	67	1.65
1960-1964	110+	0.70895	1.00000	1.41	2	2	2	2	1.41
1965-1969	0	0.01914	0.01882	0.1	100000	1882	98309	7314447	73.14
1965-1969	1-4	0.00068	0.00271	1.6	98118	266	391832	7216138	73.55
1965-1969	5-9	0.00041	0.00205	2.37	97852	201	488731	6824306	69.74
1965-1969	10-14	0.00030	0.00152	2.73	97651	148	487917	6335574	64.88
1965-1969	15-19	0.00069	0.00344	2.65	97502	335	486724	5847657	59.97
1965-1969	20-24	0.00089	0.00446	2.59	97167	433	484790	5360934	55.17
1965-1969	25-29	0.00095	0.00474	2.6	96734	459	482569	4876144	50.41
1965-1969	30-34	0.00133	0.00663	2.7	96275	639	479904	4393574	45.64
1965-1969	35-39	0.00174	0.00866	2.71	95637	828	476288	3913670	40.92
1965-1969	40-44	0.00264	0.01312	2.76	94808	1244	471260	3437382	36.26
1965-1969	45-49	0.00427	0.02114	2.63	93565	1978	463144	2966122	31.70
1965-1969	50-54	0.00777	0.03817	2.72	91586	3496	449948	2502978	27.33
1965-1969	55-59	0.01137	0.05536	2.66	88091	4877	429024	2053030	23.31
1965-1969	60-64	0.01645	0.07916	2.61	83213	6587	400334	1624006	19.52
1965-1969	65-69	0.02519	0.11877	2.6	76626	9101	361258	1223672	15.97
1965-1969	70-74	0.03986	0.18178	2.58	67526	12275	307975	862414	12.77
1965-1969	75-79	0.06172	0.26716	2.49	55251	14761	239152	554439	10.03
1965-1969	80-84	0.08648	0.35611	2.52	40490	14419	166733	315287	7.79
1965-1969	85-89	0.13864	0.50976	2.4	26071	13290	95861	148554	5.70
1965-1969	90-94	0.21412	0.67225	2.23	12781	8592	40129	52694	4.12
1965-1969	95-99	0.31479	0.81067	2.01	4189	3396	10788	12565	3.00
1965-1969	100-104	0.43624	0.90340	1.76	793	716	1642	1777	2.24
1965-1969	105-109	0.56663	0.95334	1.52	77	73	129	134	1.75
1965-1969	110+	0.67130	1.00000	1.49	4	4	5	5	1.49
1970-1974	0	0.01665	0.01640	0.09	100000	1640	98515	7469466	74.69
1970-1974	1-4	0.00058	0.00233	1.7	98360	229	392914	7370951	74.94
1970-1974	5-9	0.00027	0.00134	2.31	98131	131	490303	6978038	71.11
1970-1974	10-14	0.00025	0.00125	2.55	98000	122	489701	6487735	66.20
1970-1974	15-19	0.00080	0.00401	2.77	97878	392	488516	5998033	61.28
1970-1974	20-24	0.00083	0.00415	2.5	97485	404	486417	5509518	56.52
1970-1974	25-29	0.00111	0.00553	2.71	97081	537	484175	5023101	51.74
1970-1974	30-34	0.00111	0.00553	2.55	96544	534	481413	4538925	47.01
1970-1974	35-39	0.00164	0.00818	2.69	96010	786	478239	4057513	42.26
1970-1974	40-44	0.00241	0.01198	2.63	95224	1141	473421	3579273	37.59
1970-1974	45-49	0.00408	0.02020	2.72	94084	1901	466090	3105852	33.01
1970-1974	50-54	0.00646	0.03184	2.69	92183	2935	454134	2639762	28.64
1970-1974	55-59	0.00978	0.04781	2.63	89248	4267	436113	2185629	24.49
1970-1974	60-64	0.01433	0.06931	2.62	84981	5890	410891	1749516	20.59
1970-1974	65-69	0.02231	0.10591	2.6	79091	8377	375391	1338624	16.93
1970-1974	70-74	0.03451	0.15927	2.58	70714	11263	326337	963233	13.62
1970-1974	75-79	0.05465	0.24107	2.56	59452	14332	262228	636897	10.71
1970-1974	80-84	0.07805	0.32739	2.54	45120	14772	189265	374669	8.30
1970-1974	85-89	0.12551	0.47465	2.43	30348	14405	114766	185404	6.11
1970-1974	90-94	0.19523	0.63716	2.27	15943	10158	52034	70638	4.43
1970-1974	95-99	0.29017	0.78325	2.06	5785	4531	15615	18604	3.22
1970-1974	100-104	0.40769	0.88679	1.81	1254	1112	2727	2989	2.38
1970-1974	105-109	0.53762	0.94515	1.57	142	134	250	262	1.84
1970-1974	110+	0.64398	1.00000	1.55	8	8	12	12	1.55
1975-1979	0	0.01201	0.01188	0.08	100000	1188	98909	7674102	76.74
1975-1979	1-4	0.00047	0.00189	1.64	98812	187	394807	7575193	76.66
1975-1979	5-9	0.00024	0.00120	2.25	98625	118	492800	7180387	72.80
1975-1979	10-14	0.00022	0.00112	2.58	98507	110	492268	6687587	67.89
1975-1979	15-19	0.00076	0.00381	2.92	98397	375	491203	6195319	62.96
1975-1979	20-24	0.00103	0.00514	2.57	98022	504	488884	5704115	58.19
1975-1979	25-29	0.00105	0.00526	2.48	97518	513	486296	5215231	53.48
1975-1979	30-34	0.00113	0.00563	2.52	97005	546	483674	4728935	48.75
1975-1979	35-39	0.00132	0.00660	2.64	96460	637	480793	4245262	44.01
1975-1979	40-44	0.00213	0.01062	2.68	95823	1017	476758	3764469	39.29
1975-1979	45-49	0.00351	0.01739	2.64	94806	1648	470140	3287711	34.68
1975-1979	50-54	0.00565	0.02791	2.71	93157	2600	459840	2817571	30.25
1975-1979	55-59	0.00791	0.03883	2.7	90557	3516	444684	2357732	26.04
1975-1979	60-64	0.01232	0.05987	2.65	87041	5211	422940	1913047	21.98
1975-1979	65-69	0.01898	0.09085	2.66	81830	7435	391745	1490107	18.21
1975-1979	70-74	0.02831	0.13244	2.57	74395	9853	348071	1098362	14.76
1975-1979	75-79	0.04285	0.19379	2.53	64542	12508	291869	750291	11.62
1975-1979	80-84	0.07181	0.30529	2.55	52034	15886	221206	458422	8.81
1975-1979	85-89	0.11405	0.44184	2.45	36149	15972	140048	237216	6.56
1975-1979	90-94	0.17587	0.59710	2.31	20177	12048	68501	97168	4.82
1975-1979	95-99	0.26062	0.74462	2.12	8129	6053	23226	28667	3.53
1975-1979	100-104	0.36750	0.85787	1.89	2076	1781	4846	5441	2.62
1975-1979	105-109	0.48957	0.92784	1.65	295	274	559	595	2.02
1975-1979	110+	0.59192	1.00000	1.69	21	21	36	36	1.69
1980-1984	0	0.00986	0.00977	0.08	100000	977	99097	7747993	77.48
1980-1984	1-4	0.00045	0.00182	1.6	99023	180	395659	7648896	77.24
1980-1984	5-9	0.00025	0.00125	2.44	98843	123	493898	7253237	73.38
1980-1984	10-14	0.00024	0.00120	2.89	98719	119	493348	6759340	68.47
1980-1984	15-19	0.00067	0.00333	2.98	98601	328	492340	6265992	63.55
1980-1984	20-24	0.00101	0.00502	2.46	98273	493	490112	5773652	58.75
1980-1984	25-29	0.00083	0.00416	2.38	97780	407	487831	5283539	54.04
1980-1984	30-34	0.00099	0.00494	2.51	97373	481	485668	4795708	49.25
1980-1984	35-39	0.00134	0.00666	2.69	96892	645	482971	4310040	44.48
1980-1984	40-44	0.00215	0.01070	2.69	96247	1030	478851	3827070	39.76
1980-1984	45-49	0.00333	0.01654	2.72	95216	1575	472489	3348219	35.16
1980-1984	50-54	0.00508	0.02511	2.66	93641	2351	462708	2875730	30.71
1980-1984	55-59	0.00755	0.03711	2.65	91290	3387	448489	2413022	26.43
1980-1984	60-64	0.01149	0.05595	2.67	87903	4918	428034	1964533	22.35
1980-1984	65-69	0.01787	0.08574	2.64	82985	7115	398101	1536499	18.52
1980-1984	70-74	0.02695	0.12669	2.64	75869	9612	356669	1138398	15.00
1980-1984	75-79	0.04274	0.19445	2.68	66257	12884	301406	781728	11.80
1980-1984	80-84	0.06811	0.29207	2.56	53374	15589	228891	480322	9.00
1980-1984	85-89	0.11056	0.43190	2.47	37785	16319	147600	251430	6.65
1980-1984	90-94	0.17391	0.59334	2.32	21466	12737	73238	103831	4.84
1980-1984	95-99	0.26193	0.74703	2.12	8729	6521	24896	30593	3.50
1980-1984	100-104	0.37369	0.86321	1.88	2208	1906	5101	5696	2.58
1980-1984	105-109	0.50115	0.93273	1.63	302	282	562	596	1.97
1980-1984	110+	0.60769	1.00000	1.65	20	20	33	33	1.65
1985-1989	0	0.00879	0.00872	0.07	100000	872	99192	7811722	78.12
1985-1989	1-4	0.00040	0.00159	1.63	99128	158	396139	7712531	77.80
1985-1989	5-9	0.00019	0.00096	2.55	98970	95	494618	7316391	73.93
1985-1989	10-14	0.00024	0.00121	2.91	98875	120	494124	6821773	68.99
1985-1989	15-19	0.00066	0.00331	2.68	98755	326	493019	6327650	64.07
1985-1989	20-24	0.00078	0.00391	2.5	98429	385	491180	5834630	59.28
1985-1989	25-29	0.00082	0.00409	2.45	98043	401	489196	5343450	54.50
1985-1989	30-34	0.00101	0.00503	2.58	97643	491	487028	4854254	49.71
1985-1989	35-39	0.00133	0.00664	2.67	97152	645	484257	4367227	44.95
1985-1989	40-44	0.00188	0.00934	2.74	96507	902	480500	3882970	40.24
1985-1989	45-49	0.00316	0.01568	2.69	95605	1499	474562	3402469	35.59
1985-1989	50-54	0.00478	0.02363	2.6	94107	2224	465199	2927907	31.11
1985-1989	55-59	0.00781	0.03836	2.65	91883	3525	451134	2462708	26.80
1985-1989	60-64	0.01098	0.05350	2.61	88358	4727	430481	2011574	22.77
1985-1989	65-69	0.01615	0.07779	2.63	83632	6506	402753	1581093	18.91
1985-1989	70-74	0.02573	0.12130	2.65	77125	9355	363621	1178339	15.28
1985-1989	75-79	0.04017	0.18347	2.64	67770	12434	309542	814719	12.02
1985-1989	80-84	0.06592	0.28413	2.57	55336	15723	238513	505177	9.13
1985-1989	85-89	0.10812	0.42474	2.48	39614	16825	155614	266663	6.73
1985-1989	90-94	0.17173	0.58882	2.33	22788	13418	78136	111049	4.87
1985-1989	95-99	0.26089	0.74591	2.13	9370	6989	26789	32912	3.51
1985-1989	100-104	0.37479	0.86433	1.88	2381	2058	5491	6123	2.57
1985-1989	105-109	0.50499	0.93436	1.63	323	302	598	632	1.96
1985-1989	110+	0.61384	1.00000	1.63	21	21	35	35	1.63
1990-1994	0	0.00733	0.00728	0.07	100000	728	99322	7863620	78.64
1990-1994	1-4	0.00035	0.00141	1.79	99272	140	396776	7764299	78.21
1990-1994	5-9	0.00016	0.00080	2.61	99131	80	495467	7367522	74.32
